DC,Dd,ID,iz,izL,wlp,wlpL
-0.0005239649315262329,-0.0005274789778378364,7534.0,13,14,1,1
0.044699666388991255,0.04499288406717539,7534.0,14,13,1,1
0.015840289997682583,0.015941072640493936,7534.0,23,14,1,1
-0.3022079523060551,-0.406135290553917,7534.0,4,23,0,1
1.1461775972776422e-11,1.1461831483927654e-11,7534.0,4,4,0,0
6.681266651042961e-12,6.6812111398917295e-12,7534.0,12,4,0,0
0.3422446124130265,0.34604120971146635,7534.0,11,12,0,0
0.01791637490641934,0.018081239896805157,7534.0,11,11,0,0
0.015639554193203203,0.015781051503251597,7534.0,11,11,0,0
0.018768689465014782,0.018935575920808356,7534.0,18,11,0,0
0.00905897293040811,0.00913839935798344,7534.0,1,18,0,0
-0.17832339741523973,-0.22311449538679157,7535.0,50,50,1,2
0.03197098777606969,0.03216163078683709,7535.0,49,50,1,1
0.008480269790932457,0.008529817236914872,7535.0,30,49,1,1
0.006884033311223642,0.006923944841652541,7535.0,49,30,1,1
0.02444555966630893,0.024606273721006322,7536.0,40,32,1,1
0.04293125004618553,0.0432041007691491,7536.0,41,40,1,1
0.22218299130265423,0.2672012976663371,7536.0,49,41,2,1
-0.562702922090514,-0.565552569700635,7536.0,43,49,2,2
-4.328437608336344e-11,-4.328393199415359e-11,7536.0,42,43,2,2
8.446188193289572e-12,8.446021659835878e-12,7536.0,51,42,2,2
2.0017820734352654e-11,2.0017765223201422e-11,7536.0,53,51,2,2
0.48251102395280365,0.48504610111934865,7536.0,70,53,2,2
0.055637343288300306,0.05585826873751172,7536.0,80,70,2,2
0.04195879297622775,0.04211742944749894,7536.0,61,80,2,2
0.037933427023472716,0.038071206196655424,7536.0,70,61,2,2
0.03782969724348316,0.0379619740868118,7536.0,79,70,2,2
0.033904919228668284,0.03401928025533592,7536.0,70,79,2,2
0.030725891967254337,0.0308871608054217,7536.0,61,70,2,2
0.022314581504734143,0.022559906133180263,7537.0,29,29,0,0
-0.1545889503183584,-0.1564078923612553,7537.0,37,29,0,0
0.012581158840074436,0.012740060596408309,7537.0,28,37,0,0
0.01714310663152041,0.017356393771090994,7537.0,28,28,0,0
0.029811312774193854,0.030173510750082566,7537.0,38,28,0,0
0.016167528845745682,0.016359436683043627,7537.0,28,38,0,0
0.004851140327541303,0.004908113501017497,7537.0,36,28,0,0
0.0010532870003747141,0.00106562019860712,7537.0,45,36,0,0
0.016365224807330214,0.016555170514549467,7537.0,37,45,0,0
0.007991200223587236,0.008082815049097358,7537.0,37,37,0,0
0.00526862541915496,0.005328623610579064,7537.0,28,37,0,0
0.001336170826497729,0.0013513361548170844,7537.0,28,28,0,0
0.0024416644133506415,0.0024693240349829004,7537.0,28,28,0,0
0.0050868417842653835,0.005144247559423443,7537.0,46,28,0,0
-0.010126545746720395,-0.010241117311098558,7537.0,36,46,0,0
-0.002413834428141637,-0.0024413181280094065,7537.0,37,36,0,0
-0.0005664500959661756,-0.0005729093714337274,7537.0,37,37,0,0
-0.0011787399037862523,-0.0011921930370395462,7537.0,37,37,0,0
-0.000616526959208552,-0.0006235698637099274,7537.0,28,37,0,0
0.020880378638935437,0.021116478646170833,7537.0,47,28,0,0
0.01627536893951459,0.01645597263099463,7537.0,38,47,0,0
-0.0045354680455853,-0.004585498659381626,7537.0,46,38,0,0
-0.005063031788238026,-0.005119153615631422,7537.0,46,46,0,0
-0.01800920161985775,-0.018211171742875787,7537.0,36,46,0,0
-0.018489877471865312,-0.018701101061328607,7537.0,36,36,0,0
0.01068364082778095,0.01080616955059388,7537.0,38,36,0,0
-0.0027349273813957464,-0.0027661677847695687,7537.0,37,38,0,0
-0.009231586312143367,-0.009271771524250322,7538.0,52,42,2,2
0.020946774446130953,0.021037422525232552,7538.0,34,52,2,2
-0.010424761643866479,-0.010469636890095169,7538.0,34,34,2,2
0.03018972974718097,0.030318407763101934,7538.0,43,34,2,2
0.014730982571123749,0.014792368467244854,7538.0,44,43,2,2
-0.03078014817267405,-0.03090945474167489,7538.0,44,44,2,2
-0.05453546836279277,-0.05477461906596523,7538.0,51,44,2,2
0.006510492544493346,0.006539735918822509,7538.0,35,51,2,2
0.044153479340306376,0.04434683781000762,7538.0,52,35,2,2
0.058601693185603376,0.058845433506808514,7538.0,44,52,2,2
0.04686681213297586,0.04705168150572235,7538.0,42,44,2,2
0.04372803523410897,0.043892853757055164,7538.0,43,42,2,2
0.03541424699687208,0.03554252818851091,7538.0,43,43,2,2
-0.14930783920173313,-0.19212839147941652,7538.0,33,43,1,2
0.046173631589265914,0.04642033450855179,7538.0,33,33,1,1
0.04415689797895299,0.044382351988159985,7538.0,42,33,1,1
0.13077510727632588,0.14271505622621078,7538.0,52,42,1,1
0.001903106576348526,0.001910537758530631,7541.0,49,48,2,2
-0.22969175465006966,-0.2746888851559197,7541.0,30,49,1,2
0.24950358563980585,0.29457723930301427,7541.0,49,30,2,1
0.009919673060570879,0.009957419794121361,7541.0,40,49,2,2
-0.17014283254293608,-0.2146999800481922,7541.0,41,40,1,2
0.022676400732461494,0.022809424902994258,7541.0,30,41,1,1
0.02114723987764329,0.021268589239350377,7541.0,31,30,1,1
-0.21986994481435768,-0.32293478487288474,7542.0,11,13,0,1
0.2992794317271689,0.3921655347307153,7543.0,51,52,1,0
-0.02666459724185105,-0.026816748803197177,7543.0,43,51,1,1
-0.015128791031955857,-0.015216949571517646,7543.0,52,43,1,1
0.0030161508214148203,0.0030338337735075216,7543.0,42,52,1,1
0.045526413167254254,0.045786909252509445,7543.0,44,42,1,1
-0.3060286074306358,-0.39895257937062223,7543.0,44,44,0,1
0.001070634829865802,0.0010832440097443552,7543.0,43,44,0,0
0.00675836864802315,0.006837649474488949,7543.0,43,43,0,0
0.018350685265551836,0.018563238692601236,7543.0,34,43,0,0
0.4768044431415313,0.5704231484001607,7543.0,43,34,1,0
-0.38618788817291816,-0.4788129238911047,7543.0,43,43,0,1
0.05299410146994299,0.05353441576292228,7543.0,43,43,0,0
0.02980499490046598,0.02998974815731964,7544.0,40,32,1,1
-0.0011894288779027984,-0.001196696178914547,7544.0,31,40,1,1
0.01191701956671909,0.011989440022315778,7544.0,39,31,1,1
0.01395809201900533,0.014041819494496288,7544.0,41,39,1,1
-0.003684229155430041,-0.00370621488830003,7544.0,49,41,1,1
0.0009222389242380391,0.0009256310191789741,7545.0,67,77,2,2
0.026047495266405596,0.02604750161445002,7546.0,1,9,0,0
4.737099601470618e-12,4.7372106237730804e-12,7546.0,1,1,0,0
-5.34801647411598e-11,-5.3480109230008566e-11,7546.0,2,1,0,0
9.17338427441905e-12,9.173328763267818e-12,7546.0,19,2,0,0
4.166783584835798e-11,4.166778033720675e-11,7546.0,37,19,0,0
5.8082982867802e-12,5.8083537979314315e-12,7546.0,37,37,0,0
-1.3114992425400374e-10,-1.3114997976515497e-10,7546.0,40,37,0,0
-9.1310292660296e-13,-9.130474154517287e-13,7547.0,41,39,0,0
0.33648353558568245,0.43561923309406725,7547.0,48,41,1,0
-0.19215188368520605,-0.2896064659620641,7547.0,38,48,0,1
0.02086138342842092,0.021084702226535468,7547.0,27,38,0,0
0.0037194262632402886,0.003758750094036367,7547.0,37,27,0,0
0.025347339710702965,0.025611426071948218,7547.0,38,37,0,0
0.03570888941204775,0.03606964037901095,7547.0,36,38,0,0
0.011965736034867967,0.01201050795159088,7548.0,76,77,2,2
-0.004749313979137283,-0.004767020044579157,7548.0,67,76,2,2
-0.0011870942584340724,-0.001191533102495243,7548.0,66,67,2,2
0.006739728266714894,0.006764859721813385,7548.0,58,66,2,2
0.0070235846048407324,0.007049594246338005,7548.0,68,58,2,2
0.005520886855430188,0.005541203407084604,7548.0,75,68,2,2
0.015632113459252556,0.015689031852473244,7548.0,68,75,2,2
-0.0041142592018675594,-0.004129153233469754,7548.0,67,68,2,2
0.004530241389158848,0.004546637897520418,7548.0,76,67,2,2
0.013650311363278253,0.013699268221698355,7548.0,67,76,2,2
0.07162568912874334,0.0722312116674243,7549.0,23,3,1,1
0.056670950293567224,0.0571200047611059,7549.0,14,23,1,1
0.049436799407678034,0.04980812581492722,7549.0,13,14,1,1
0.04795431648506854,0.04829726369000431,7549.0,14,13,1,1
0.04205786624439126,0.042345311013391784,7549.0,4,14,1,1
0.05094092876770295,0.05127317493907907,7549.0,13,4,1,1
0.03499829718294359,0.035216889136399865,7549.0,13,13,1,1
0.052196456533264476,0.05250849352834175,7549.0,13,13,1,1
0.051314888841988475,0.05160609369754171,7549.0,12,13,1,1
0.04313696871070412,0.04337040425351252,7549.0,21,12,1,1
0.05443568185965267,0.054716174676764526,7549.0,13,21,1,1
-0.26815869177740426,-0.37257098717012616,7549.0,5,13,0,1
0.1269836040665967,0.12817957639353844,7549.0,5,5,0,0
0.17343221112545965,0.17483682341770077,7549.0,12,5,0,0
0.14727649213744665,0.14848147076086066,7549.0,13,12,0,0
-0.044865203259587816,-0.045348974928141224,7549.0,13,13,0,0
0.1719855382368503,0.17379342333085773,7549.0,13,13,0,0
0.0009761691676005713,0.000985693565255727,7549.0,12,13,0,0
0.22687116391470535,0.2288486559383261,7549.0,14,12,0,0
-0.07231145664810146,-0.07289334675926112,7549.0,4,14,0,0
0.12735751340193424,0.12848570308764523,7549.0,14,4,0,0
0.01516720057973761,0.015224151286014287,7550.0,67,59,2,2
0.007782443497709179,0.007811330634795256,7550.0,58,67,2,2
0.008531351545314605,0.008562760320174861,7550.0,68,58,2,2
0.007589789802804323,0.007617506988524071,7550.0,68,68,2,2
0.014775584609872647,0.014828941779047446,7550.0,67,68,2,2
0.005851614382793233,0.005872527809947226,7550.0,59,67,2,2
0.014515864022530384,0.014567215998546329,7550.0,67,59,2,2
0.004701318587889858,0.0047177904558435586,7550.0,66,67,2,2
0.005374002123297,0.0053927359135335085,7550.0,77,66,2,2
0.004099171121036971,0.004113393079950376,7550.0,58,77,2,2
0.0033397405270089997,0.0033512844936077583,7550.0,66,58,2,2
0.0034114914483933667,0.0034232435506184322,7550.0,67,66,2,2
0.003321006837835261,0.003332408654698568,7550.0,67,67,2,2
-0.005209333370852026,-0.005227235232238267,7550.0,57,67,2,2
0.008999701863419751,0.009030570628276807,7550.0,68,57,2,2
0.006897060286936013,0.00692052908293566,7550.0,57,68,2,2
0.018553880207661216,0.01867156465238823,7551.0,50,50,1,1
0.0011666876083589461,0.0011740145592757378,7551.0,40,50,1,1
0.027966290663795634,0.028139372849354805,7551.0,40,40,1,1
-0.0010296695976625414,-0.0010359561976607257,7551.0,50,40,1,1
0.0455220817939752,0.045793887437256764,7551.0,49,50,1,1
-0.0037433930795813114,-0.0037652776561353796,7551.0,41,49,1,1
0.012820203396339602,0.012894811825711117,7551.0,40,41,1,1
0.03322163792905784,0.03341055705886109,7551.0,41,40,1,1
7.880807117999211e-12,7.880696095696749e-12,7552.0,14,14,0,0
5.934142066621462e-12,5.934253088923924e-12,7552.0,22,14,0,0
3.3578140268275547e-12,3.3577585156763234e-12,7552.0,22,22,0,0
1.3772316620475067e-13,1.376676550535194e-13,7552.0,14,22,0,0
-3.7780889527994077e-13,-3.7758685067501574e-13,7552.0,14,14,0,0
6.3778426984129055e-12,6.377676164959212e-12,7552.0,12,14,0,0
0.040781514273687425,0.04105553712813026,7553.0,40,32,1,1
0.25931273339896377,0.3046185947955154,7553.0,50,40,2,1
-0.17530797427959718,-0.2200836191174924,7553.0,39,50,1,2
0.21225559242094297,0.25717053326999784,7553.0,50,39,2,1
0.013942162756281282,0.01399339805214797,7553.0,49,50,2,2
-0.15232418004579762,-0.19685971250755893,7553.0,31,49,1,2
0.018882789152448044,0.01898782673162669,7553.0,39,31,1,1
-0.06082139229492396,-0.061166976979709686,7553.0,13,39,1,1
0.04748351028236926,0.047755108652588724,7553.0,13,13,1,1
0.047926937601253355,0.048188232514844886,7553.0,13,13,1,1
0.04252012543508302,0.04274163464839906,7553.0,21,13,1,1
0.0605831456832695,0.06088284172456464,7553.0,14,21,1,1
0.013805779001111684,0.013805782116163012,7554.0,45,45,0,0
0.056852447870612166,0.057383409449039746,7554.0,38,45,0,0
0.02515020838676557,0.02543915134236696,7554.0,46,38,0,0
0.03913083295731895,0.03956603425237615,7554.0,37,46,0,0
0.02000562001494327,0.020221553467712372,7554.0,46,37,0,0
0.011571011979097934,0.011693926750948824,7554.0,27,46,0,0
0.026826826207465237,0.027106329715021693,7554.0,29,27,0,0
0.02747015645240175,0.02774861985821775,7554.0,28,29,0,0
0.014021287905460866,0.014160470319529272,7554.0,37,28,0,0
0.012749608468880902,0.012874468123071692,7554.0,46,37,0,0
0.011475657887374313,0.01158667518308143,7554.0,46,46,0,0
0.011439355239045185,0.011548748555725186,7554.0,47,46,0,0
0.019977855304595837,0.020165897889331597,7554.0,47,47,0,0
0.008863899357491073,0.008946124525569976,7554.0,27,47,0,0
0.009117802492620564,0.009201618985380633,7554.0,47,27,0,0
-0.028961113750962636,-0.029230030188522105,7554.0,46,47,0,0
0.018971995062370905,0.019149044881537958,7554.0,37,46,0,0
-0.014882325352049641,-0.015020922522422597,7554.0,37,37,0,0
-0.021342590615065188,-0.02154502073437692,7554.0,46,37,0,0
0.0015217022246657441,0.0015362801028029338,7554.0,46,46,0,0
-0.011343110285915448,-0.011452317749623298,7554.0,37,46,0,0
-0.027838837651229353,-0.02811222240433975,7554.0,28,37,0,0
-0.10630989738395014,-0.10742758241229888,7554.0,36,28,0,0
0.41173351319445306,0.5078124699991781,7554.0,46,36,1,0
-0.4922983324888915,-0.5893080290621509,7554.0,28,46,0,1
0.005458682897304612,0.005524169247409172,7554.0,38,28,0,0
-0.011457303944310548,-0.011595172584244029,7554.0,36,38,0,0
-0.012303708009882897,-0.012388794005529113,7555.0,12,23,1,1
0.01875073644856623,0.018879987616692517,7555.0,14,12,1,1
0.018579598590930113,0.018705285723998988,7555.0,23,14,1,1
0.020626981454734267,0.020763792456315877,7555.0,21,23,1,1
-0.24843105968275866,-0.3505440808527075,7555.0,22,21,0,1
1.7933432516770154e-12,1.7932322293745528e-12,7555.0,13,22,0,0
5.2498561053937465e-12,5.249911616544978e-12,7555.0,3,13,0,0
6.382727679721256e-12,6.3827831908724875e-12,7555.0,23,3,0,0
1.1534107002830751e-12,1.1534107002830751e-12,7555.0,23,23,0,0
-2.6662005936373134e-13,-2.666755705149626e-13,7555.0,13,23,0,0
3.83071352416664e-12,3.830602501864178e-12,7555.0,12,13,0,0
0.0027557179444667734,0.0027913449379919353,7555.0,23,12,0,0
0.015881397552298837,0.016084791795299758,7555.0,12,23,0,0
0.01270078573278488,0.012861107821083961,7555.0,12,12,0,0
0.02197746566603631,0.022250063191146308,7555.0,13,12,0,0
0.044997841988924425,0.045537407296067034,7555.0,14,13,0,0
0.045715356950817077,0.046238941284858615,7555.0,13,14,0,0
0.043567054924219584,0.04404400680842224,7555.0,22,13,0,0
0.10982876283118936,0.11094193304450733,7555.0,14,22,0,0
0.017775826491026804,0.017848336335174964,7556.0,69,69,2,2
-0.0005265168411535777,-0.0005286460232249157,7556.0,70,69,2,2
0.020644053943043902,0.0207266990743417,7556.0,69,70,2,2
0.008440386947992307,0.008473686427110133,7556.0,62,69,2,2
-0.025596366161994743,-0.02569822629170472,7556.0,71,62,2,2
-0.0009790108237725274,-0.0009829589889301382,7556.0,79,71,2,2
0.02764587581299247,0.027755887371240864,7556.0,70,79,2,2
0.03889569779792053,0.039045396267982785,7556.0,69,70,2,2
0.03758815413232752,0.03805626012671259,7557.0,28,38,0,0
0.042696946808898906,0.04320751204548734,7557.0,37,28,0,0
0.023703353875648314,0.023977418121015392,7557.0,28,37,0,0
0.02094434278358448,0.02118109880955077,7557.0,37,28,0,0
0.2924840536149039,0.3920151053547234,7557.0,49,37,1,0
0.009653371093249305,0.009705430652657332,7557.0,39,49,1,1
-0.42707022232889236,-0.5281428251304264,7557.0,5,39,0,1
4.776568029996042e-12,4.776290474239886e-12,7557.0,13,5,0,0
4.726385949282985e-12,4.726552482736679e-12,7557.0,22,13,0,0
-7.277511926417901e-14,-7.283063041541027e-14,7557.0,22,22,0,0
0.0028694809909083907,0.0029058476960579505,7557.0,13,22,0,0
0.029480451240482652,0.029848019409816295,7557.0,13,13,0,0
0.0017858779029937821,0.0017938091579609572,7558.0,43,33,2,2
-0.3292232986354132,-0.47015907512342003,7558.0,32,43,0,2
0.41687490762412716,0.5171615611901434,7558.0,40,32,1,0
0.08391575781725406,0.08434879250941724,7558.0,58,40,1,1
0.0023368297131430163,0.0023483736214553186,7558.0,58,58,1,1
0.1204588396275606,0.16179418185405597,7558.0,80,58,2,1
0.02422318271873919,0.024302202149063493,7558.0,70,80,2,2
0.03243949202253424,0.03254235083847971,7558.0,71,70,2,2
0.036445475067669514,0.03660553424657993,7558.0,70,71,2,2
0.0455369704726952,0.04576824951598861,7558.0,70,70,2,2
0.0469304791937864,0.04715801554338592,7558.0,61,70,2,2
0.049717915249626266,0.04994754458967962,7558.0,78,61,2,2
0.05646792928284183,0.05671519720500534,7558.0,80,78,2,2
-0.18130080923208794,-0.2227825530687581,7558.0,69,80,1,2
0.023589440108495202,0.02373026059000871,7559.0,48,49,1,1
0.026906187955395455,0.027062781489321786,7559.0,49,48,1,1
0.027714769900994446,0.027871699497813707,7559.0,40,49,1,1
0.013473025489035714,0.013547748434033613,7559.0,41,40,1,1
0.0116681801817234,0.011732080306981224,7559.0,40,41,1,1
0.01157262674674165,0.011635267407943767,7559.0,32,40,1,1
0.010539159951728709,0.010595575992340817,7559.0,49,32,1,1
-0.442315262722363,-0.5441915793146455,7559.0,32,49,0,1
0.4645094339063588,0.566502618834911,7559.0,48,32,1,0
-0.00828257740516413,-0.008325886481750644,7559.0,49,48,1,1
-0.051999244756691286,-0.010606172840799316,7559.0,51,49,2,1
0.046099098663758185,0.04628740288784755,7559.0,33,51,2,2
0.05048041386044693,0.05067685962499206,7559.0,43,33,2,2
0.014477539231218223,0.014568411890845623,7560.0,30,41,1,1
-0.15170191304414443,-0.15263488550416415,7561.0,42,42,2,2
0.006917230542209524,0.006955306294950836,7562.0,58,58,1,1
0.006310088983671927,0.00634459251527611,7562.0,58,58,1,1
0.18428893779747155,0.22694290816765725,7562.0,66,58,2,1
-0.1354504575354816,-0.17784465527928486,7562.0,67,66,1,2
0.1539913949168126,0.19644848645431162,7562.0,75,67,2,1
0.0035471769347923954,0.0035590767536155636,7562.0,76,75,2,2
0.0033738383285355222,0.00338511741253009,7562.0,67,76,2,2
-0.13763703371581662,-0.17999791828210981,7562.0,57,67,1,2
0.1432965432589237,0.18567626260850412,7562.0,67,57,2,1
0.0026761829229037803,0.00268505205427174,7562.0,58,67,2,2
0.003103207426175536,0.0031134619857333054,7562.0,75,58,2,2
0.015688961488646486,0.0157403197881908,7562.0,67,75,2,2
0.003333211716272405,0.0033440193588628736,7562.0,76,67,2,2
0.007050441704483823,0.007073183410028092,7562.0,67,76,2,2
0.008455353667554205,0.008482415738147772,7562.0,68,67,2,2
0.007988305849743998,0.008013663074042679,7562.0,67,68,2,2
0.008555878756495938,0.008591722586735545,7562.0,59,67,2,2
-0.15897019020554035,-0.2013377126004142,7562.0,49,59,1,2
-0.0009197511592101623,-0.0009242269031043276,7562.0,31,49,1,1
0.014024153388068325,0.01409195121059112,7562.0,48,31,1,1
-0.37360853005580563,-0.4746631516491251,7562.0,30,48,0,1
0.3905126327522789,0.49164771520137945,7562.0,48,30,1,0
0.029680657858830714,0.02981866883408848,7562.0,41,48,1,1
0.00688513482867277,0.006916565996218538,7562.0,40,41,1,1
0.08618340465773118,0.08651458690353471,7563.0,66,78,2,2
0.000510426582333301,0.0005170330820559732,7564.0,46,47,0,0
0.010892085730027368,0.01103225197508817,7564.0,28,46,0,0
0.04700067404180608,0.04758808906570333,7564.0,37,28,0,0
0.027028902691163204,0.027354266395039573,7564.0,28,37,0,0
0.03213685811724665,0.0325123060444924,7564.0,38,28,0,0
0.04207482806453816,0.04254828751395279,7564.0,29,38,0,0
0.01836191299101475,0.018562305940534984,7564.0,28,29,0,0
0.031113748616609205,0.03144493260524717,7564.0,29,28,0,0
0.2377487399615308,0.33860247433277635,7564.0,32,29,1,0
0.01640013447417356,0.016487582085390362,7564.0,49,32,1,1
0.013180814304974399,0.013250058538630177,7564.0,39,49,1,1
0.013146577482172551,0.013214733985888905,7564.0,39,39,1,1
5.345557330116435e-12,5.345612841267666e-12,7565.0,4,21,0,0
1.9653723093426834e-12,1.965316798191452e-12,7565.0,21,4,0,0
-1.9182988530985767e-12,-1.9182433419473455e-12,7565.0,12,21,0,0
-1.9240720128266275e-12,-1.9240165016753963e-12,7565.0,12,12,0,0
2.4188429037508286e-12,2.418731881448366e-12,7565.0,14,12,0,0
0.14445804293475595,0.14609404264682935,7565.0,20,14,0,0
0.020132624240134123,0.0203422431848006,7565.0,10,20,0,0
0.018538303895945407,0.018727588424579,7565.0,19,10,0,0
0.02059989916525712,0.020806117388190493,7565.0,11,19,0,0
0.0310158501440152,0.03131835801343441,7565.0,10,11,0,0
0.017096052676344398,0.017258790432368665,7565.0,2,10,0,0
0.021031573928882885,0.02122795954447393,7565.0,9,2,0,0
0.016961041618790307,0.01711640950139315,7565.0,0,9,0,0
0.012347283498150341,0.0124587272029128,7565.0,11,0,0,0
0.0030810490392959022,0.0031086420909510193,7565.0,9,11,0,0
0.00840985653218232,0.008484737827386624,7565.0,0,9,0,0
0.02711215211954225,0.02723072594469217,7566.0,71,70,2,2
0.04489461766011613,0.04508399994044937,7566.0,70,71,2,2
0.014699611797788784,0.014759787817114484,7566.0,62,70,2,2
0.012213467721040608,0.012262795037446844,7566.0,79,62,2,2
-0.02300705943564612,-0.023100485890176103,7566.0,61,79,2,2
-0.02325566853011583,-0.023352323655771806,7566.0,79,61,2,2
0.01311314549733416,0.013167923700270034,7566.0,78,79,2,2
0.035686120507825034,0.03583159272601541,7566.0,80,78,2,2
0.050300787676104894,0.050497183474683335,7566.0,70,80,2,2
0.047896648410322,0.04807466220394477,7566.0,71,70,2,2
0.04114163087334752,0.04128785341461061,7566.0,70,71,2,2
0.03593234279264523,0.0360552044194645,7566.0,69,70,2,2
0.04272824206117154,0.04290623250341136,7566.0,79,69,2,2
0.15495295963142583,0.1588935284523747,7566.0,61,79,2,2
-0.03157478473315234,-0.03177275545794345,7567.0,33,42,2,2
-0.039952117738039805,-0.04021180010999126,7567.0,34,33,2,2
-4.32319180454499e-11,-4.323175151199621e-11,7567.0,35,34,2,2
-3.2525093729418586e-12,-3.252842439849246e-12,7567.0,33,35,2,2
1.6930346014021325e-11,1.693056805862625e-11,7567.0,53,33,2,2
0.6035431959753773,0.6065435761356455,7567.0,67,53,2,2
-0.0073165261078914495,-0.007343077516125892,7567.0,67,67,2,2
0.0034936353007117282,0.0035063378997686155,7567.0,76,67,2,2
0.002319476673097287,0.0023278855505492677,7567.0,57,76,2,2
0.003863498757796874,0.003877461846266554,7567.0,75,57,2,2
0.020102632315871616,0.020174418006878827,7567.0,59,75,2,2
0.011895987141263109,0.011937790156915894,7567.0,68,59,2,2
0.0012834698889676033,0.0012879503050448604,7567.0,58,68,2,2
-5.804245972740318e-13,-5.803135749715693e-13,7570.0,5,13,0,0
2.736089133037467e-12,2.7360336218862358e-12,7571.0,13,23,0,0
2.668032461627945e-12,2.668087972779176e-12,7571.0,12,13,0,0
2.916500374539055e-12,2.916333841085361e-12,7571.0,13,12,0,0
-1.3913314944602462e-12,-1.3911094498553211e-12,7571.0,12,13,0,0
2.5232593792168245e-12,2.5233148903680558e-12,7571.0,13,12,0,0
2.874700477661918e-12,2.8745894553594553e-12,7571.0,23,13,0,0
-1.5619172621939015e-12,-1.5618617510426702e-12,7571.0,3,23,0,0
3.0273006323966456e-12,3.0272451212454143e-12,7571.0,14,3,0,0
-2.005784427439039e-12,-2.005728916287808e-12,7571.0,13,14,0,0
2.192912518239609e-12,2.192912518239609e-12,7571.0,13,13,0,0
7.513045741092128e-12,7.51310125224336e-12,7571.0,14,13,0,0
0.25284211459281813,0.25561605753623273,7571.0,10,14,0,0
0.022779769310428577,0.022996614986465602,7571.0,19,10,0,0
0.020684493998572168,0.020877121210034433,7571.0,2,19,0,0
0.024878266551059874,0.025104684831689428,7571.0,10,2,0,0
0.023168457680027316,0.023374264583711057,7571.0,10,10,0,0
0.020555323314087798,0.020733933855223652,7571.0,11,10,0,0
0.01622532888371414,0.016363723038353872,7571.0,2,11,0,0
0.017590171842189806,0.017737671200933947,7571.0,10,2,0,0
0.03957246588983637,0.03989488527783647,7571.0,19,10,0,0
0.014767343930460683,0.014884404562523657,7571.0,1,19,0,0
-0.004809344192965921,-0.004847276676029355,7571.0,0,1,0,0
-0.44825439179650717,-0.4527360844032538,7571.0,13,0,0,0
8.968936704434327e-13,8.968381592922015e-13,7571.0,3,13,0,0
9.479139695400818e-12,9.479417251156974e-12,7571.0,23,3,0,0
2.424678066259567e-05,2.4548252549938532e-05,7571.0,4,23,0,0
1.630054595769259e-05,1.6503214459118176e-05,7571.0,3,4,0,0
0.01698568098983866,0.01709209384093502,7572.0,49,50,1,1
-6.480901212724266e-05,-6.52115844900214e-05,7572.0,32,49,1,1
0.013226300912023814,0.013307916761002792,7572.0,49,32,1,1
-0.00242320865672066,-0.0024380804555159674,7572.0,49,49,1,1
0.054535465305673034,0.054861543540108415,7572.0,32,49,1,1
0.20381450940229695,0.2478987002932593,7572.0,68,32,2,1
0.014118811719529209,0.014169094732889563,7572.0,59,68,2,2
0.003982850123177187,0.0039969063609924405,7572.0,75,59,2,2
0.013693501870116462,0.013741402468528053,7572.0,58,75,2,2
-0.007803362201824107,-0.007830578081033344,7572.0,67,58,2,2
0.0033985380796600767,0.003410417402260271,7572.0,76,67,2,2
0.0026275912140407975,0.002636748022454647,7572.0,57,76,2,2
-0.008008129997379418,-0.008036112782257765,7572.0,67,57,2,2
0.008222427295921805,0.00825115581427794,7572.0,67,67,2,2
0.020786778697648223,0.020858357746560714,7572.0,66,67,2,2
0.011508237750654793,0.011547228838361023,7572.0,67,66,2,2
0.02291142426787976,0.022996025973486184,7573.0,71,60,2,2
0.009739829704204922,0.009775209427267104,7573.0,80,71,2,2
0.00657113495515578,0.006594809836576267,7573.0,70,80,2,2
0.012990982978411086,0.01303733072747093,7573.0,70,70,2,2
-0.0011264480640338775,-0.001130442994525735,7573.0,69,70,2,2
0.013184196728749778,0.013230672576480279,7573.0,61,69,2,2
0.023608161991737223,0.023689862652599137,7573.0,61,61,2,2
-0.11089196407722388,-0.11129310658240942,7573.0,43,61,2,2
-0.16591059062954167,-0.20897076133913567,7573.0,44,43,1,2
0.24650236835445194,0.2898584675815641,7573.0,51,44,2,1
0.03157370799625181,0.03168327447602587,7573.0,51,51,2,2
-0.1208287190574694,-0.16342556186407778,7573.0,52,51,1,2
0.04718342490104275,0.047418441769188385,7573.0,43,52,1,1
0.08845254111249548,0.09416289230944316,7573.0,43,43,1,1
-0.07958060073155909,-0.035555964296703935,7574.0,15,22,2,1
-4.219874449873373e-11,-4.21986889875825e-11,7574.0,15,15,2,2
-8.518119543055036e-11,-8.518141747515529e-11,7574.0,8,15,2,2
-5.180506024160536e-11,-5.1804782685849204e-11,7574.0,8,8,2,2
-2.4214574789738208e-11,-2.4214519278586977e-11,7574.0,7,8,2,2
2.5787427748724667e-11,2.5787372237573436e-11,7574.0,15,7,2,2
0.013268549245664618,-0.019654736485184454,7574.0,7,15,1,2
0.006229826123256857,0.006252662918129731,7575.0,68,59,2,2
0.0060468990349394625,0.0060689291265089845,7575.0,76,68,2,2
-0.1511610252329415,-0.19561169302733863,7575.0,31,76,1,2
0.020602126560032605,0.020715968566162646,7575.0,31,31,1,1
0.020161797838033377,0.020270946703280557,7575.0,32,31,1,1
0.015136937999722086,0.015217442208510595,7575.0,31,32,1,1
0.013761001435443454,0.013833132380527163,7575.0,31,31,1,1
